Url,Title,MRP,Price,Shipping,Seller,Promo,Description,Highlight1,Highlight2,Highlight3,Highlight4,Highlight5,Image1,Image2,Image3,Image4,Image5,Category1,Category2,Category3,Category4,Category5,Article Identification Value, Article Identifier Type, Brand, Collar Type, Collection, Color, EAN/UPC, Ean Code, Estimated Arrival, Fastening, Fit, Gender, Material, Neck Type, Occasion, Pattern, Product Code, Return Policy, Rise, Set Contents, Size, Sleeve, Sole Material, Style Code, Type, Upper Material, Wash Care
"https://paytmmall.com/jack-jones-men-s-casual-tshirt-CMPLXAPPJACK-JONES-MKAPS7800288A37F96-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C88%7C","Jack & Jones Men's Casual Tshirt","Rs 1099","Buy for Rs 659","NA","Kapsons Agencies P. Ltd.","NA","Jjor Stun Tee S/s Crew Neck In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800288A37F96/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800288A37F96/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800288A37F96/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800288A37F96/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","5713611144708","NA","Jack & Jones","Crew Neck","What Youth","Grey","NA","NA","5 - 8 days","NA","Slim","Men","Cotton","NA","Casual","Printed","APPJACK-JONES-MKAPS7800288A37F96","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","M","Short Sleeves","NA","1855776-light Grey Melange","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-shirts-CMPLXAPPJACK-JONES-MKAPS7800212FFD155-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C89%7C","Jack & Jones Men's Casual Shirts","Rs 3499","Buy for Rs 1749","NA","Kapsons Agencies P. Ltd.","NA","Jjor Tiger Shirt L/s In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800212FFD155/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800212FFD155/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800212FFD155/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800212FFD155/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Casual shirts","NA","NA","5713610263004","NA","Jack & Jones","Classic Collar","College Tokyo","Coral","NA","NA","5 - 8 days","NA","Slim","Men","Linen","NA","Casual","Printed","APPJACK-JONES-MKAPS7800212FFD155","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","XXL","Full Sleeves","NA","1854399-salmon","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirts-CMPLXAPPJACK-JONES-MKAPS7800265327F04-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C90%7C","Jack & Jones Men's Casual T-shirts","Rs 1299","Buy for Rs 779","NA","Kapsons Agencies P. Ltd.","NA","Jjor Kirgi Polo S/s In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780023F8B287D/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780023F8B287D/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780023F8B287D/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780023F8B287D/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","Polo","NA","Blue","NA","5713611078362","5 - 8 days","NA","Slim","Men","Cotton","NA","Casual","Solid","APPJACK-JONES-MKAPS780023F8B287D","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","L","Short Sleeves","NA","1855775-navy Blazer","T-Shirts","NA","Hand Wash",
"https://paytmmall.com/jack-jones-men-s-casual-boxers-CMPLXAPPJACK-JONES-MKAPS78002878ADA02-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C91%7C","Jack & Jones Men's Casual Boxers","NA","Buy for Rs 699","NA","Kapsons Agencies P. Ltd.","NA","Jjor Mm Puzzle Boxer","NA","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002878ADA02/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002878ADA02/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002878ADA02/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002878ADA02/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Innerwear & Sleepwear","Boxers","NA","NA","NA","Jack & Jones","NA","NA","White","NA","NA","5 - 8 days","NA","NA","Men","Cotton","NA","NA","NA","APPJACK-JONES-MKAPS78002878ADA02","Seller does not accept returns for this product","NA","1","L","NA","NA","NA","NA","NA","NA",
"https://paytmmall.com/jack-jones-blue-mid-rise-comfort-fit-jeans-CMPLXAPPJACK-JONES-BKAPS780027207A9EC-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C92%7C","Jack & Jones Blue Mid Rise Comfort Fit Jeans ( Mike )","Rs 3495","Buy for Rs 2097","NA","Kapsons Agencies P. Ltd.","NA","Jj Mike Ry 126748","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-BKAPS780027207A9EC/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-BKAPS780027207A9EC/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-BKAPS780027207A9EC/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-BKAPS780027207A9EC/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Jeans","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","Comfort","Men","Cotton Blend","NA","Casual","Solid","APPJACK-JONES-BKAPS780027207A9EC","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","34","NA","NA","NA","NA","NA","Machine Wash;Machine Wash",
"https://paytmmall.com/jack-jones-men-s-casual-tshirt-CMPLXAPPJACK-JONES-MKAPS7800247A5CB1-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C93%7C","Jack & Jones Men's Casual Tshirt","Rs 799","Buy for Rs 559","NA","Kapsons Fashion Pvt Ltd - Ludhiana","Use promocode FASH40 to get 40% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.","Jjor Basic V Neck Tee In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472F2DE7D2E/0x1920/70/1.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472F2DE7D2E/0x1920/70/2.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472F2DE7D2E/0x1920/70/2.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS615472F2DE7D2E/0x1920/70/3.jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","V Neck","NA","Blue","NA","NA","4 - 7 days","NA","Slim","Men","Cotton","NA","Casual","NA","APPJACK-JONES-MKAPS615472F2DE7D2E","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","L","Short Sleeves","NA","1857149-capri Breeze","T-Shirts","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-shirts-CMPLXAPPJACK-JONES-MKAPS78002C10CC842-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C94%7C","Jack & Jones Men's Casual Shirts","Rs 3499","Buy for Rs 1749","NA","Kapsons Agencies P. Ltd.","NA","JJOR TIGER SHIRT L/S IN","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002C10CC842/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002C10CC842/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002C10CC842/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002C10CC842/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Casual shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","Red","NA","NA","5 - 8 days","NA","NA","Men","Linen","NA","Casual","Printed","APPJACK-JONES-MKAPS78002C10CC842","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","XXL","Full Sleeves","NA","1854399-Lipstick Red","NA","NA","Machine Wash",
"https://paytmmall.com/jack-jones-men-s-casual-canvas-sneaker-CMPLXFOOJACK-JONES-MKAPS78002D65FDACE-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C95%7C","Jack & Jones Men's Sneaker Shoes","Rs 3899","Buy for Rs 1949","NA","Kapsons Agencies P. Ltd.","NA","NA","NA","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002D65FDACE/0x1920/70/14.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002D65FDACE/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002D65FDACE/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS78002D65FDACE/0x1920/70/17.JPG","NA","Men's Fashion","Footwear","Sneakers Shoes","NA","NA","NA","NA","Jack & Jones","NA","NA","Brown","NA","NA","5 - 8 days","Lace Up","NA","NA","NA","NA","NA","Solid","FOOJACK-JONES-MKAPS78002D65FDACE","Seller will accept returns within 15 days from date of delivery of the item","NA","NA","EU 44","NA","Rubber","NA","NA","Canvas","NA",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirts-CMPLXAPPJACK-JONES-MKAPS78002D2D86E69-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C96%7C","Jack & Jones Men's Casual T-shirts","Rs 1299","Buy for Rs 779","NA","Kapsons Agencies P. Ltd.","NA","Jjor Kirgi Polo S/s In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002D2D86E69/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002D2D86E69/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002D2D86E69/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002D2D86E69/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","Polo","NA","Yellow","NA","5713611078294","5 - 8 days","NA","Slim","Men","Cotton","NA","Casual","Solid","APPJACK-JONES-MKAPS78002D2D86E69","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","XXL","Short Sleeves","NA","1855775-solar Power","T-Shirts","NA","Hand Wash",
"https://paytmmall.com/jack-jones-men-s-casual-jeans-CMPLXAPPJACK-JONES-MKAPS780024CD20FC0-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C97%7C","Jack & Jones Men's Casual Jeans ( Erik )","Rs 4499","Buy for Rs 2699","NA","Kapsons Agencies P. Ltd.","NA","NA","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780024CD20FC0/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780024CD20FC0/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780024CD20FC0/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780024CD20FC0/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Jeans","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","NA","Men","Cotton","NA","NA","NA","APPJACK-JONES-MKAPS780024CD20FC0","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","32","NA","NA","1851834-dark Blue Denim","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirt-CMPLXAPPJACK-JONES-MKAPS78002A2F7A5F-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C98%7C","Jack & Jones WHITE Slim Fit Tshirts","Rs 1095","Buy for Rs 547","NA","Kapsons Agencies P. Ltd.","NA","Jack & Jones Men's Casual T-shirt","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A2F7A5F/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A2F7A5F/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A2F7A5F/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A2F7A5F/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","White","NA","NA","5 - 8 days","NA","Slim","Men","Cotton","Round Neck","Casual","Printed","APPJACK-JONES-MKAPS78002A2F7A5F","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","NA","L","Short Sleeves","NA","NA","T-Shirts","NA","Wash Dark Color Saperately",
"https://paytmmall.com/jack-jones-men-s-vest-CMPLXAPPJACK-JONES-MKAPS780024FF51958-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C99%7C","Jack & Jones Men'S Vest","NA","Buy for Rs 429","NA","Kapsons Agencies P. Ltd.","MALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users","Ribbed VESTIN White","Use promocode - MALL50FMALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users*Terms & Conditions","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780024FF51958/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780024FF51958/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780024FF51958/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780024FF51958/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Innerwear & Sleepwear","Vests","NA","NA","NA","Jack & Jones","NA","NA","White","NA","NA","5 - 8 days","NA","Slim","Men","Cotton","NA","NA","Solid","APPJACK-JONES-MKAPS780024FF51958","Seller does not accept returns for this product","NA","NA","S","NA","NA","NA","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-shirts-CMPLXAPPJACK-JONES-MKAPS78002CF3FAFB1-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C100%7C","Jack & Jones Men's Casual Shirts","Rs 2199","Buy for Rs 1099","NA","Kapsons Agencies P. Ltd.","NA","JJOR ALANZO SHIRT L/S IN","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002CF3FAFB1/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002CF3FAFB1/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002CF3FAFB1/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002CF3FAFB1/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Casual shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","Red","NA","NA","5 - 8 days","NA","NA","Men","Pure Cotton","NA","Casual","Printed","APPJACK-JONES-MKAPS78002CF3FAFB1","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","L","Full Sleeves","NA","1854179-Burnt Ochre","NA","NA","Machine Wash",
"https://paytmmall.com/jack-jones-men-s-casual-tshirt-CMPLXAPPJACK-JONES-MKAPS780024D65D872-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C101%7C","Jack & Jones Men's Casual Tshirt","Rs 799","Buy for Rs 479","NA","Kapsons Agencies P. Ltd.","NA","Jortime Tee Ss Crew Neck","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780029CDAF230/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780029CDAF230/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780029CDAF230/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780029CDAF230/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","Slim","Men","Cotton","NA","Casual","Printed","APPJACK-JONES-MKAPS780029CDAF230","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","L","Half Sleeves","NA","1848922-aqua Haze","T-Shirts","NA","Hand Wash",
"https://paytmmall.com/jack-jones-men-s-casual-jeans-CMPLXAPPJACK-JONES-MKAPS78002E4FC0C04-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C102%7C","Jack & Jones Men's Casual Jeans","Rs 4499","Buy for Rs 2699","NA","Kapsons Agencies P. Ltd.","NA","Ji Glen Ar S006 In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A1BBC97/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A1BBC97/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A1BBC97/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002A1BBC97/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Jeans","NA","NA","NA","NA","Jack & Jones","NA","NA","Black","NA","NA","5 - 8 days","NA","Slim","Men","Cotton Blend","NA","Casual","Printed","APPJACK-JONES-MKAPS78002A1BBC97","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","32","NA","NA","1856710-black","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-canvas-sneaker-CMPLXFOOJACK-JONES-MKAPS7800219B48595-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C103%7C","Jack & Jones Men's Sneaker Shoes","Rs 2199","Buy for Rs 1099","NA","Kapsons Agencies P. Ltd.","NA","NA","NA","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800219B48595/0x1920/70/14.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800219B48595/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800219B48595/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800219B48595/0x1920/70/17.JPG","NA","Men's Fashion","Footwear","Sneakers Shoes","NA","NA","NA","NA","Jack & Jones","NA","NA","Grey","NA","NA","5 - 8 days","Lace Up","NA","NA","NA","NA","NA","Solid","FOOJACK-JONES-MKAPS7800219B48595","Seller will accept returns within 15 days from date of delivery of the item","NA","NA","EU 41","NA","Rubber","NA","NA","Canvas","NA",
"https://paytmmall.com/jack-jones-men-s-casual-tshirt-CMPLXAPPJACK-JONES-MKAPS7800271F201F8-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C104%7C","Jack & Jones Men's Casual TShirt","NA","Buy for Rs 1295","NA","Kapsons Agencies P. Ltd.","NA","JJPR BASIC HENLEY L/S IN","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800271F201F8/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800271F201F8/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800271F201F8/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800271F201F8/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","Black","NA","NA","5 - 8 days","NA","NA","Men","Cotton","NA","Casual","Solid","APPJACK-JONES-MKAPS7800271F201F8","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","M","NA","NA","1790105-Black","T-Shirts","NA","Machine Wash",
"https://paytmmall.com/jack-jones-men-casual-shirts-CMPLXAPPJACK-JONES-MKAPS7800255BEAB3A-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C105%7C","Jack & Jones GREEN Slim Fit Shirts","Rs 2195","Buy for Rs 1097","NA","Kapsons Agencies P. Ltd.","NA","NA","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800255BEAB3A/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800255BEAB3A/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800255BEAB3A/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800255BEAB3A/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Casual shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","Slim","Men","Pure Cotton","NA","Casual","Printed","APPJACK-JONES-MKAPS7800255BEAB3A","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","NA","M","NA","NA","NA","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirts-CMPLXAPPJACK-JONES-MKAPS7800267176FCC-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C106%7C","Jack & Jones Orange Slim Fit Tshirts","Rs 1095","Buy for Rs 547","NA","Kapsons Agencies P. Ltd.","NA","NA","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800267176FCC/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800267176FCC/0x1920/70/6.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800267176FCC/0x1920/70/6.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800267176FCC/0x1920/70/2..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","Yellow","NA","NA","5 - 8 days","NA","Slim","Men","Cotton","Round Neck","Casual","Printed","APPJACK-JONES-MKAPS7800267176FCC","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","NA","XL","Short Sleeves","NA","NA","T-Shirts","NA","Do Not Bleach::Do Not Dry Clean::Machine Wash Cold::Tumble Dry Low",
